received_date,manufacturer_name,model_name,model_year,vehicle_type
2019-08-21,현대자동차,싼타페(SANTAFE),2008,SUV
2019-08-21,현대자동차,싼타페(SANTAFE),2013,SUV
2019-08-21,기아,카니발,2015,MPV/미니밴
2019-08-22,기아,쏘렌토,2010,SUV
2019-08-22,현대자동차,투싼(TUCSON),2016,SUV
2019-08-22,기아,쏘렌토,2015,SUV
2019-08-23,르노코리아,QM6,2019,SUV
2019-08-23,기아,카니발,2015,MPV/미니밴
2019-08-26,르노코리아,QM6,2019,SUV
2019-08-26,현대자동차,투싼(TUCSON),2016,SUV
2019-08-26,현대자동차,싼타페(SANTAFE),2013,SUV
2019-08-26,현대자동차,투싼(TUCSON),2016,SUV
2019-08-26,기아,쏘렌토,2020,SUV
2019-08-27,르노코리아,QM6,2017,SUV
2019-08-27,KG 모빌리티,렉스턴스포츠 칸,2019,SUV
2019-08-27,르노코리아,QM6,2019,SUV
2019-08-28,현대자동차,투싼(TUCSON),2006,SUV
2019-08-28,기아,쏘렌토,2016,SUV
2019-08-29,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-29,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-29,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-29,BMW,BMW X5 xDrive40d,2018,SUV
2019-08-29,현대자동차,투싼(TUCSON),2016,SUV
2019-08-29,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-08-30,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-02,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-02,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-02,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-02,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-02,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-02,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-03,KG 모빌리티,렉스턴,2013,SUV
2019-09-03,기아,스포티지,2016,SUV
2019-09-03,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-09-04,기아,스포티지,2016,SUV
2019-09-04,르노코리아,QM6,2017,SUV
2019-09-05,현대자동차,투싼(TUCSON),2016,SUV
2019-09-05,KG 모빌리티,렉스턴,2013,SUV
2019-09-05,현대자동차,싼타페(SANTAFE),2020,SUV
2019-09-05,KG 모빌리티,렉스턴,2015,SUV
2019-09-05,KG 모빌리티,티볼리 에어,2019,SUV
2019-09-05,르노코리아,QM6,2020,SUV
2019-09-06,기아,카니발,2016,MPV/미니밴
2019-09-06,르노코리아,QM6,2020,SUV
2019-09-09,르노코리아,QM6,2020,SUV
2019-09-09,현대자동차,투싼(TUCSON),2016,SUV
2019-09-09,현대자동차,코나 일렉트릭 (KONA ELECTRIC),2019,SUV
2019-09-09,르노코리아,QM6,2020,SUV
2019-09-10,KG 모빌리티,티볼리,2019,SUV
2019-09-10,현대자동차,투싼(TUCSON),2016,SUV
2019-09-10,현대자동차,그랜드 스타렉스(GRAND STAREX),2019,MPV/미니밴
2019-09-10,현대자동차,투싼(TUCSON),2016,SUV
2019-09-10,르노코리아,QM3,2016,SUV
2019-09-10,현대자동차,싼타페(SANTAFE),2020,SUV
2019-09-10,현대자동차,싼타페(SANTAFE),2020,SUV
2019-09-10,BMW,BMW X5 xDrive30d,2018,SUV
2019-09-11,르노코리아,QM6,2020,SUV
2019-09-11,르노코리아,QM6,2020,SUV
2019-09-16,KG 모빌리티,티볼리,2019,SUV
2019-09-16,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-09-16,기아,쏘렌토,2019,SUV
2019-09-16,현대자동차,싼타페(SANTAFE),2013,SUV
2019-09-16,기아,쏘렌토,2010,SUV
2019-09-17,현대자동차,투싼(TUCSON),2016,SUV
2019-09-18,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-18,KG 모빌리티,티볼리,2017,SUV
2019-09-18,현대자동차,싼타페(SANTAFE),2013,SUV
2019-09-18,기아,카니발,2019,MPV/미니밴
2019-09-18,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-19,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-19,현대자동차,투싼(TUCSON),2016,SUV
2019-09-19,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-19,KG 모빌리티,티볼리,2019,SUV
2019-09-19,기아,카니발,2015,MPV/미니밴
2019-09-19,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-19,기아,카니발,2015,MPV/미니밴
2019-09-19,현대자동차,싼타페(SANTAFE),2019,SUV
2019-09-19,기아,쏘렌토,2018,SUV
2019-09-20,르노코리아,QM3,2017,SUV
2019-09-20,기아,쏘렌토,2018,SUV
2019-09-20,현대자동차,싼타페(SANTAFE),2020,SUV
2019-09-20,KG 모빌리티,티볼리,2019,SUV
2019-09-20,현대자동차,싼타페(SANTAFE),2020,SUV
2019-09-20,현대자동차,싼타페(SANTAFE),2020,SUV
2019-09-23,르노코리아,QM6,2019,SUV
2019-09-23,기아,카니발,2019,MPV/미니밴
2019-09-23,현대자동차,투싼(TUCSON),2016,SUV
2019-09-24,현대자동차,투싼(TUCSON),2016,SUV
2019-09-24,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-09-24,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-09-26,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-09-26,기아,쏘렌토,2013,SUV
2019-09-27,기아,모하비,2012,SUV
2019-09-27,기아,쏘렌토,2018,SUV
2019-09-27,현대자동차,코나 일렉트릭 (KONA ELECTRIC),2019,SUV
2019-09-27,기아,쏘렌토,2015,SUV
2019-09-27,기아,쏘렌토,2016,SUV
2019-09-27,기아,쏘렌토,2018,SUV
2019-09-27,기아,쏘렌토,2015,SUV
2019-09-27,기아,쏘렌토,2015,SUV
2019-09-30,기아,쏘렌토,2010,SUV
2019-09-30,KG 모빌리티,렉스턴스포츠,2018,SUV
2019-09-30,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-09-30,기아,스포티지,2019,SUV
2019-10-01,현대자동차,투싼(TUCSON),2016,SUV
2019-10-01,기아,쏘렌토,2015,SUV
2019-10-01,볼보,볼보 XC90D5 AWD,2019,SUV
2019-10-01,기아,쏘렌토,2016,SUV
2019-10-02,기아,쏘렌토,2015,SUV
2019-10-02,기아,스포티지,2019,SUV
2019-10-02,기아,쏘렌토,2015,SUV
2019-10-02,현대자동차,투싼(TUCSON),2016,SUV
2019-10-02,기아,쏘렌토,2016,SUV
2019-10-04,KG 모빌리티,렉스턴스포츠 칸,2019,SUV
2019-10-04,기아,쏘렌토,2016,SUV
2019-10-04,기아,스포티지,2016,SUV
2019-10-07,기아,쏘렌토,2018,SUV
2019-10-07,기아,쏘렌토,2015,SUV
2019-10-08,KG 모빌리티,렉스턴,2011,SUV
2019-10-08,기아,카니발,2015,MPV/미니밴
2019-10-08,기아,카니발,2015,MPV/미니밴
2019-10-10,현대자동차,싼타페(SANTAFE),2014,SUV
2019-10-10,기아,모하비,2015,SUV
2019-10-10,르노코리아,QM6,2017,SUV
2019-10-11,현대자동차,투싼(TUCSON),2016,SUV
2019-10-11,현대자동차,싼타페(SANTAFE),2019,SUV
2019-10-11,기아,쏘렌토,2016,SUV
2019-10-14,현대자동차,투싼(TUCSON),2016,SUV
2019-10-14,기아,쏘렌토,2018,SUV
2019-10-14,현대자동차,싼타페(SANTAFE),2020,SUV
2019-10-14,기아,스포티지,2016,SUV
2019-10-14,기아,쏘렌토,2016,SUV
2019-10-15,현대자동차,싼타페(SANTAFE),2019,SUV
2019-10-16,현대자동차,싼타페(SANTAFE),2018,SUV
2019-10-16,기아,쏘렌토,2015,SUV
2019-10-16,기아,쏘렌토,2019,SUV
2019-10-16,기아,쏘렌토,2016,SUV
2019-10-17,기아,쏘렌토,2016,SUV
2019-10-17,토요타,토요타 RAV4 Hybrid 2WD,2019,SUV
2019-10-17,KG 모빌리티,티볼리,2020,SUV
2019-10-18,현대자동차,투싼(TUCSON),2016,SUV
2019-10-18,BMW,BMW X5 xDrive35i,2012,SUV
2019-10-21,BMW,BMW X5 xDrive30d,2018,SUV
2019-10-21,르노코리아,QM3,2015,SUV
2019-10-21,기아,쏘렌토,2019,SUV
2019-10-21,현대자동차,투싼(TUCSON),2015,SUV
2019-10-22,르노코리아,QM6,2019,SUV
2019-10-22,현대자동차,투싼(TUCSON),2016,SUV
2019-10-24,현대자동차,투싼(TUCSON),2012,SUV
2019-10-24,현대자동차,싼타페(SANTAFE),2019,SUV
2019-10-24,현대자동차,싼타페(SANTAFE),2014,SUV
2019-10-24,기아,쏘렌토,2016,SUV
2019-10-25,르노코리아,QM6,2019,SUV
2019-10-28,기아,스포티지,2019,SUV
2019-10-29,기아,쏘렌토,2015,SUV
2019-10-29,현대자동차,투싼(TUCSON),2019,SUV
2019-10-29,기아,스포티지,2012,SUV
2019-10-30,기아,쏘렌토,2015,SUV
2019-10-30,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-10-30,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-10-30,현대자동차,투싼(TUCSON),2017,SUV
2019-10-30,현대자동차,싼타페(SANTAFE),2020,SUV
2019-10-30,기아,니로 하이브리드,2018,SUV
2019-10-31,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-10-31,르노코리아,QM6,2017,SUV
2019-10-31,현대자동차,싼타페(SANTAFE),2015,SUV
2019-11-01,현대자동차,싼타페(SANTAFE),2005,SUV
2019-11-01,기아,쏘렌토,2015,SUV
2019-11-01,현대자동차,투싼(TUCSON),2016,SUV
2019-11-01,현대자동차,투싼(TUCSON),2016,SUV
2019-11-05,기아,카니발,2015,MPV/미니밴
2019-11-05,현대자동차,투싼(TUCSON) 수소연료전지,2016,SUV
2019-11-05,현대자동차,투싼(TUCSON) 수소연료전지,2016,SUV
2019-11-05,현대자동차,투싼(TUCSON) 수소연료전지,2016,SUV
2019-11-05,현대자동차,투싼(TUCSON),2016,SUV
2019-11-05,KG 모빌리티,G4 렉스턴,2018,SUV
2019-11-05,기아,쏘렌토,2015,SUV
2019-11-06,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-11-06,현대자동차,투싼(TUCSON),2018,SUV
2019-11-06,기아,쏘렌토,2015,SUV
2019-11-06,기아,쏘렌토,2015,SUV
2019-11-06,KG 모빌리티,티볼리,2016,SUV
2019-11-07,르노코리아,QM6,2020,SUV
2019-11-07,기아,모하비,2020,SUV
2019-11-08,KG 모빌리티,티볼리,2020,SUV
2019-11-08,기아,모하비,2020,SUV
2019-11-08,르노코리아,QM6,2020,SUV
2019-11-11,현대자동차,투싼(TUCSON),2016,SUV
2019-11-11,현대자동차,싼타페(SANTAFE),2013,SUV
2019-11-11,포드,Explorer 2.3 AWD,2017,SUV
2019-11-11,KG 모빌리티,G4 렉스턴,2018,SUV
2019-11-12,현대자동차,싼타페(SANTAFE),2020,SUV
2019-11-12,기아,쏘렌토,2015,SUV
2019-11-12,현대자동차,싼타페(SANTAFE),2019,SUV
2019-11-12,현대자동차,싼타페(SANTAFE),2020,SUV
2019-11-13,기아,쏘렌토,2015,SUV
2019-11-13,현대자동차,투싼(TUCSON),2016,SUV
2019-11-14,르노코리아,QM6,2019,SUV
2019-11-15,현대자동차,코나(KONA),2019,SUV
2019-11-15,르노코리아,QM6,2020,SUV
2019-11-15,르노코리아,QM6,2020,SUV
2019-11-15,현대자동차,투싼(TUCSON),2016,SUV
2019-11-18,기아,쏘렌토,2016,SUV
2019-11-18,르노코리아,QM6,2017,SUV
2019-11-18,현대자동차,투싼(TUCSON),2016,SUV
2019-11-18,현대자동차,싼타페(SANTAFE),2018,SUV
2019-11-18,르노코리아,QM6,2017,SUV
2019-11-18,현대자동차,싼타페(SANTAFE),2019,SUV
2019-11-19,현대자동차,싼타페(SANTAFE),2013,SUV
2019-11-19,기아,쏘렌토,2020,SUV
2019-11-19,현대자동차,투싼(TUCSON),2016,SUV
2019-11-19,기아,쏘렌토,2015,SUV
2019-11-20,현대자동차,투싼(TUCSON),2016,SUV
2019-11-20,현대자동차,투싼(TUCSON),2016,SUV
2019-11-21,기아,카니발,2016,MPV/미니밴
2019-11-21,기아,쏘렌토,2019,SUV
2019-11-22,기아,스포티지,2019,SUV
2019-11-22,현대자동차,투싼(TUCSON),2016,SUV
2019-11-22,현대자동차,싼타페(SANTAFE),2019,SUV
2019-11-25,기아,쏘렌토,2019,SUV
2019-11-25,현대자동차,싼타페(SANTAFE),2019,SUV
2019-11-26,기아,쏘렌토,2016,SUV
2019-11-26,기아,카니발,2019,MPV/미니밴
2019-11-26,KG 모빌리티,티볼리,2019,SUV
2019-11-26,기아,쏘렌토,2015,SUV
2019-11-26,현대자동차,싼타페(SANTAFE),2005,SUV
2019-11-26,현대자동차,투싼(TUCSON),2011,SUV
2019-11-27,현대자동차,싼타페(SANTAFE),2020,SUV
2019-11-27,기아,그랜드 카니발,2008,MPV/미니밴
2019-11-27,르노코리아,QM6,2019,SUV
2019-11-28,기아,쏘렌토,2015,SUV
2019-11-28,현대자동차,싼타페(SANTAFE),2020,SUV
2019-11-28,현대자동차,싼타페(SANTAFE),2019,SUV
2019-11-28,르노코리아,QM6,2020,SUV
2019-11-28,현대자동차,팰리세이드(PALISADE),2019,SUV
2019-11-28,기아,쏘렌토,2020,SUV
2019-11-28,기아,쏘렌토,2020,SUV
2019-11-29,현대자동차,투싼(TUCSON),2020,SUV
2019-11-29,기아,니로 EV,2019,SUV
2019-11-29,기아,쏘렌토,2018,SUV
2019-12-02,BMW,BMW X5 xDrive30d,2015,SUV
2019-12-02,기아,쏘렌토,2015,SUV
2019-12-02,현대자동차,코나 일렉트릭 (KONA ELECTRIC),2019,SUV
2019-12-02,기아,쏘렌토,2019,SUV
2019-12-03,현대자동차,투싼(TUCSON),2018,SUV
2019-12-03,기아,니로 하이브리드,2018,SUV
2019-12-03,기아,그랜드 카니발,2009,MPV/미니밴
2019-12-03,현대자동차,싼타페(SANTAFE),2005,SUV
2019-12-04,기아,쏘렌토,2016,SUV
2019-12-04,현대자동차,투싼(TUCSON),2019,SUV
2019-12-05,KG 모빌리티,렉스턴스포츠,2018,SUV
2019-12-05,기아,스포티지,2005,SUV
2019-12-06,기아,니로 하이브리드,2017,SUV
2019-12-06,기아,카니발,2018,MPV/미니밴
2019-12-09,현대자동차,투싼(TUCSON),2016,SUV
2019-12-09,KG 모빌리티,티볼리,2019,SUV
2019-12-10,기아,모하비,2018,SUV
2019-12-10,기아,모하비,2014,SUV
2019-12-11,기아,모하비,2018,SUV
2019-12-11,현대자동차,싼타페(SANTAFE),2014,SUV
2019-12-11,기아,모하비,2015,SUV
2019-12-11,기아,모하비,2018,SUV
2019-12-11,기아,모하비,2014,SUV
2019-12-11,기아,모하비,2017,SUV
2019-12-11,기아,모하비,2015,SUV
2019-12-11,기아,스포티지,2014,SUV
2019-12-12,기아,니로 EV,2019,SUV
2019-12-12,기아,모하비,2012,SUV
2019-12-12,기아,니로 EV,2019,SUV
2019-12-12,KG 모빌리티,티볼리,2016,SUV
2019-12-12,기아,모하비,2014,SUV
2019-12-12,기아,모하비,2017,SUV
2019-12-12,기아,모하비,2018,SUV
2019-12-12,현대자동차,싼타페(SANTAFE),2013,SUV
2019-12-12,기아,모하비,2018,SUV
2019-12-12,기아,모하비,2015,SUV
2019-12-12,기아,모하비,2009,SUV
2019-12-12,현대자동차,투싼(TUCSON),2010,SUV
2019-12-13,현대자동차,싼타페(SANTAFE),2019,SUV
2019-12-13,기아,모하비,2014,SUV
2019-12-13,기아,모하비,2015,SUV
2019-12-13,기아,모하비,2018,SUV
2019-12-13,기아,모하비,2019,SUV
2019-12-13,기아,모하비,2018,SUV
2019-12-13,기아,모하비,2018,SUV
2019-12-16,기아,모하비,2015,SUV
2019-12-16,기아,모하비,2017,SUV
2019-12-16,현대자동차,코나 일렉트릭 (KONA ELECTRIC),2019,SUV
2019-12-16,기아,모하비,2018,SUV
2019-12-16,기아,모하비,2012,SUV
2019-12-16,기아,모하비,2018,SUV
2019-12-16,기아,모하비,2017,SUV
2019-12-16,기아,모하비,2017,SUV
2019-12-16,기아,모하비,2018,SUV
2019-12-17,기아,모하비,2013,SUV
2019-12-17,기아,카니발,2017,MPV/미니밴
2019-12-17,현대자동차,투싼(TUCSON),2016,SUV
2019-12-17,기아,모하비,2014,SUV
2019-12-17,기아,모하비,2018,SUV
2019-12-17,기아,모하비,2012,SUV
2019-12-18,기아,모하비,2009,SUV
2019-12-18,기아,모하비,2014,SUV
2019-12-18,기아,모하비,2018,SUV
2019-12-18,기아,카니발,2015,MPV/미니밴
2019-12-19,현대자동차,투싼(TUCSON),2010,SUV
2019-12-19,르노코리아,QM5,2011,SUV
2019-12-19,현대자동차,투싼(TUCSON),2016,SUV
2019-12-19,기아,모하비,2017,SUV
2019-12-20,KG 모빌리티,티볼리,2020,SUV
2019-12-20,기아,쏘렌토,2019,SUV
2019-12-23,기아,모하비,2017,SUV
2019-12-23,기아,모하비,2014,SUV
2019-12-23,기아,모하비,2009,SUV
2019-12-24,르노코리아,QM6,2019,SUV
2019-12-24,기아,모하비,2020,SUV
2019-12-24,기아,모하비,2017,SUV
2019-12-26,르노코리아,QM6,2020,SUV
2019-12-26,현대자동차,그랜드 스타렉스(GRAND STAREX),2016,MPV/미니밴
2019-12-26,기아,카니발,2016,MPV/미니밴
2019-12-26,KG 모빌리티,렉스턴스포츠,2018,SUV
2019-12-26,기아,카니발,2016,MPV/미니밴
2019-12-30,현대자동차,투싼(TUCSON),2016,SUV
2019-12-30,현대자동차,싼타페(SANTAFE),2020,SUV
2019-12-30,현대자동차,싼타페(SANTAFE),2020,SUV
2019-12-31,기아,카니발,2016,MPV/미니밴
2019-12-31,KG 모빌리티,티볼리,2020,SUV
2016-12-29,기아,쏘렌토,2016,SUV
2016-12-29,현대자동차,싼타페(SANTAFE),2004,SUV
2016-12-29,르노코리아,QM3,2014,SUV
2016-12-28,기아,모하비,2017,SUV
2016-12-28,현대자동차,싼타페(SANTAFE),2013,SUV
2016-12-26,현대자동차,투싼(TUCSON),2016,SUV
2016-12-26,기아,스포티지,2011,SUV
2016-12-23,현대자동차,투싼(TUCSON),2006,SUV
2016-12-23,현대자동차,스타렉스(STAREX),2004,MPV/미니밴
2016-12-21,기아,스포티지,2011,SUV
2016-12-23,르노코리아,QM3,2016,SUV
2016-12-21,현대자동차,싼타페(SANTAFE),2005,SUV
2016-12-20,현대자동차,투싼(TUCSON),2008,SUV
2016-12-19,기아,쏘렌토,2016,SUV
2016-12-19,기아,스포티지,2016,SUV
2016-12-19,현대자동차,싼타페(SANTAFE),2008,SUV
2016-12-19,기아,스포티지,2008,SUV
2016-12-16,기아,봉고 프런티어 GLS,2003,SUV
2016-12-16,기아,그랜드 카니발,2010,MPV/미니밴
2016-12-15,현대자동차,싼타페(SANTAFE),2016,SUV
2016-12-15,기아,쏘렌토,2012,SUV
2016-12-15,기아,쏘렌토,2015,SUV
2016-12-15,기아,쏘렌토,2015,SUV
2016-12-14,현대자동차,싼타페(SANTAFE),2015,SUV
2016-12-15,포드,Explorer 2.3 AWD,2016,SUV
2016-12-14,현대자동차,싼타페(SANTAFE),2016,SUV
2016-12-14,기아,쏘렌토,2017,SUV
2016-12-14,현대자동차,싼타페(SANTAFE),2014,SUV
2016-12-14,메르세데스 벤츠,GLK220 CDI 4Matic,2014,SUV
2016-12-13,현대자동차,싼타페(SANTAFE),2005,SUV
2016-12-14,기아,스포티지,2008,SUV
2016-12-13,기아,쏘렌토,2016,SUV
2016-12-12,기아,쏘렌토,2014,SUV
2016-12-09,기아,쏘렌토,2014,SUV
2016-12-12,KG 모빌리티,티볼리 에어,2017,SUV
2016-12-09,기아,쏘렌토,2015,SUV
2016-12-08,현대자동차,싼타페(SANTAFE),2016,SUV
2016-12-07,포드,Explorer 2.3 AWD,2016,SUV
2016-12-07,KG 모빌리티,티볼리 에어,2017,SUV
2016-12-06,기아,스포티지,2016,SUV
2016-12-08,현대자동차,투싼(TUCSON),2017,SUV
2016-12-05,혼다코리아,ODYSSEY,2016,MPV/미니밴
2016-12-05,현대자동차,싼타페(SANTAFE),2016,SUV
2016-12-05,기아,카니발,2015,MPV/미니밴
2016-12-05,현대자동차,투싼(TUCSON),2016,SUV
2016-12-05,기아,그랜드 카니발,2013,MPV/미니밴
2016-12-05,기아,스포티지,2007,SUV
2016-12-02,기아,니로 하이브리드,2017,SUV
2016-12-01,현대자동차,싼타페(SANTAFE),2016,SUV
2016-12-02,현대자동차,투싼(TUCSON),2016,SUV
2016-12-01,BMW,BMW X5 3.0d,2008,SUV
2016-11-29,기아,모하비,2014,SUV
2016-11-30,현대자동차,투싼(TUCSON),2016,SUV
2016-11-29,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-29,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-28,기아,쏘렌토,2016,SUV
2016-11-28,KG 모빌리티,렉스턴,2008,SUV
2016-11-25,기아,니로 하이브리드,2017,SUV
2016-11-25,현대자동차,투싼(TUCSON),2016,SUV
2016-11-24,기아,카니발,2015,MPV/미니밴
2016-11-24,현대자동차,스타렉스(STAREX),2005,MPV/미니밴
2016-11-23,현대자동차,스타렉스(STAREX),2006,MPV/미니밴
2016-11-23,현대자동차,싼타페(SANTAFE),2004,SUV
2016-11-23,현대자동차,싼타페(SANTAFE),2015,SUV
2016-11-23,기아,쏘렌토,2015,SUV
2016-11-24,KG 모빌리티,티볼리 에어,2017,SUV
2016-11-22,현대자동차,투싼(TUCSON),2016,SUV
2016-11-22,현대자동차,그랜드 스타렉스(GRAND STAREX),2011,MPV/미니밴
2016-11-22,현대자동차,싼타페(SANTAFE),2008,SUV
2016-11-22,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-22,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-22,현대자동차,투싼(TUCSON),2010,SUV
2016-11-21,KG 모빌리티,렉스턴,2016,SUV
2016-11-21,현대자동차,투싼(TUCSON),2016,SUV
2016-11-21,KG 모빌리티,렉스턴,2016,SUV
2016-11-21,현대자동차,스타렉스(STAREX),2007,MPV/미니밴
2016-11-21,기아,쏘렌토,2016,SUV
2016-11-21,기아,모하비,2015,SUV
2016-11-21,기아,니로 하이브리드,2017,SUV
2016-11-21,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-22,르노코리아,QM5,2014,SUV
2016-11-21,현대자동차,투싼(TUCSON),2017,SUV
2016-11-18,기아,쏘렌토,2012,SUV
2016-11-18,르노코리아,QM5,2014,SUV
2016-11-18,기아,쏘렌토,2007,SUV
2016-11-17,기아,모하비,2017,SUV
2016-11-17,기아,쏘렌토,2016,SUV
2016-11-17,현대자동차,투싼(TUCSON),2016,SUV
2016-11-16,기아,쏘렌토,2010,SUV
2016-11-15,KG 모빌리티,렉스턴,2015,SUV
2016-11-16,현대자동차,싼타페(SANTAFE),2013,SUV
2016-11-16,기아,카니발,2015,MPV/미니밴
2016-11-15,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-15,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-15,KG 모빌리티,렉스턴,2007,SUV
2016-11-14,KG 모빌리티,티볼리 에어,2016,SUV
2016-11-14,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-11,기아,니로 하이브리드,2017,SUV
2016-11-11,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-11,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-11,현대자동차,그랜드스타렉스(GRAND STAREX),2009,MPV/미니밴
2016-11-10,현대자동차,스타렉스(STAREX),2006,MPV/미니밴
2016-11-10,현대자동차,싼타페(SANTAFE),2017,SUV
2016-11-10,메르세데스 벤츠,GLK220 CDI 4Matic,2013,SUV
2016-11-09,현대자동차,싼타페(SANTAFE),2013,SUV
2016-11-08,기아,스포티지,2005,SUV
2016-11-08,르노코리아,QM6,2017,SUV
2016-11-08,기아,그랜드 카니발,2012,MPV/미니밴
2016-11-07,현대자동차,투싼(TUCSON),2017,SUV
2016-11-08,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-07,기아,쏘렌토,2016,SUV
2016-11-08,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-07,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-04,기아,카니발,2015,MPV/미니밴
2016-11-04,현대자동차,싼타페(SANTAFE),2016,SUV
2016-11-03,현대자동차,투싼(TUCSON),2017,SUV
2016-11-04,현대자동차,스타렉스(STAREX),2007,MPV/미니밴
2016-11-03,현대자동차,투싼(TUCSON),2016,SUV
2016-11-03,기아,쏘렌토,2016,SUV
2016-11-04,현대자동차,싼타페(SANTAFE),2016,SUV
